15.30522787,8.043009387,15.44571138,8.676981042,15.58621186,7.600657866,16.90088755,8.261961026,14.73227749,7.424957912,17.7428859,8.072174428,15.91540135,9.620810777,15.01406341,8.249242389,16.08601877,9.974467404,16.97998822,9.581753493,17.38763929,10.43503713,16.42010962,9.217917335,15.45639026,9.353608929,14.36852115,8.544003745,18.31747799,9.140021882,16.08934119,11.7239072,15.18254261,9.538343672,16.40731544,9.708243919,15.10297984,8.062257748,15.21085139,9.674709298,14.60385223,6.935416354,14.68283351,9.154780172,12.52078272,6.280127387,16.68322511,8.926925563,13.84878695,7.580237463,15.35846346,7.694153625
6.08276253,13.45362405,4.472135955,15,4.472135955,16.2788206,4.472135955,14.86606875,5.830951895,15.62049935,5,15.62049935,4.242640687,14.2126704,4.242640687,17.02938637,5,16.40121947,6.32455532,15.8113883,5,17.20465053,4.472135955,17.20465053,4.472135955,16.64331698,5.099019514,17.80449381,5.385164807,15.8113883,5,15.62049935,4,14.86606875,6,17.02938637,5.099019514,14.2126704,6.08276253,15.26433752,5,13.60147051,5.099019514,13.45362405,5,12.80624847,5.099019514,13.45362405,6.08276253,13.03840481,7.280109889,13.60147051
12.52996409,9.219544457,12.80624847,8.602325267,12.20655562,8.602325267,12.04159458,9.899494937,11.40175425,7.810249676,13.60147051,9.219544457,12.80624847,11.3137085,12.52996409,10.63014581,12.04159458,10.81665383,12.80624847,8.94427191,12.72792206,11.40175425,13.45362405,10,11.3137085,10.29563014,12.04159458,10.81665383,10.63014581,9.848857802,12.04159458,11.18033989,9.219544457,10.29563014,12.04159458,11.66190379,10,10.29563014,10.81665383,8.062257748,10.81665383,8.94427191,10.81665383,9.848857802,10.81665383,9.433981132,12.04159458,9.486832981,12.20655562,8.062257748,10.81665383,8.544003745
2.236067977,17.69180601,1,18.43908891,4,17.02938637,1,18.43908891,2.236067977,19.20937271,1,17.69180601,2.236067977,18.38477631,2.828427125,17.80449381,3.16227766,18.43908891,3.605551275,17.69180601,4.123105626,19.84943324,4,19.10497317,5,18.43908891,5.099019514,17.02938637,4.123105626,16.97056275,6,17.69180601,3.16227766,16.40121947,4.123105626,16.2788206,3,16.97056275,4.123105626,15.55634919,5,15.55634919,4.472135955,15.62049935,3.605551275,14.86606875,4.242640687,16.2788206,3.605551275,15.55634919,4.472135955,14.86606875
15.55634919,7.280109889,15.55634919,7.615773106,14.86606875,6.32455532,15.62049935,6.32455532,16.2788206,7.615773106,16.97056275,5.385164807,17.80449381,6.708203932,17.80449381,6.403124237,16.40121947,5,16.40121947,7.211102551,17.02938637,5.385164807,16.40121947,5,17.20465053,6.403124237,15,6.403124237,15.62049935,3.605551275,16.40121947,5.385164807,17.20465053,4.472135955,15.62049935,4.123105626,15.62049935,5,14.86606875,5.385164807,14.86606875,5.830951895,13.45362405,5.099019514,14.2126704,6,15.26433752,5.830951895,13.60147051,6.708203932,12.80624847,5.385164807
3.605551275,16.40121947,2.828427125,17.02938637,2,16.2788206,2,17.02938637,1,16.40121947,1.414213562,17.80449381,1,18.43908891,2.236067977,17.80449381,1.414213562,17.02938637,2.828427125,17.02938637,3.16227766,18.43908891,3,17.20465053,4,19.20937271,2,19.10497317,3.16227766,15.55634919,3.16227766,16.97056275,3,15.55634919,2,17.69180601,4,16.2788206,4.472135955,14.2126704,3.16227766,14.86606875,3,15.55634919,3.16227766,14.86606875,4.123105626,16.2788206,4.472135955,14.86606875,4.472135955,14.86606875
6.708203932,13.45362405,6.08276253,13.45362405,6.08276253,15.55634919,4.472135955,16.40121947,5.830951895,14.86606875,4.472135955,13.03840481,5.830951895,17.20465053,5,14.2126704,6.403124237,15.8113883,6.708203932,13.89244399,5,15.26433752,4.123105626,15.65247584,3.605551275,15,3.16227766,15,6,14.86606875,5,16.40121947,5,15,5,12.80624847,6.32455532,14.86606875,5.099019514,13.03840481,6.08276253,12.80624847,5.099019514,11.66190379,4.472135955,13.03840481,5.385164807,12.80624847,5.385164807,12.80624847,6.403124237,13.03840481
22.6715681,34.66987165,22.02271555,35.22782991,19.72308292,35.77708764,20.80865205,36.24913792,22.02271555,27.20294102,28.60069929,35.38361203,22.02271555,36.05551275,15.23154621,31.38470965,51.88448708,39.96248241,41.78516483,42.63801121,24.41311123,32.64965543,22.8035085,26.07680962,19.84943324,29.20616373,23.2594067,27.58622845,26.17250466,25.49509757,36.76955262,30.47950131,29.12043956,31.90611227,21.40093456,27.58622845,23.76972865,32.64965543,21.63330765,24.75883681,22.8035085,27.45906044,19.84943324,28.60069929,19.23538406,23.85372088,24.59674775,29.41088234,20.59126028,27.65863337,17.02938637,27.58622845
13.45362405,4.123105626,15,1,15.55634919,2,16.1245155,4.123105626,14.86606875,3,17.69180601,1.414213562,14.4222051,2.236067977,15.62049935,2.236067977,16.64331698,3,16.1245155,2.828427125,17.20465053,3.605551275,18.02775638,5,14.86606875,4.123105626,15.62049935,6,15.55634919,4,16.2788206,4,14.14213562,3.16227766,14.86606875,4.123105626,12.80624847,3.16227766,15.62049935,4.472135955,12.04159458,2,12.80624847,4.472135955,12.20655562,3.605551275,12.80624847,3.16227766,12.80624847,4.242640687,14.14213562,5
9.486832981,17.69180601,9.219544457,18.43908891,6.32455532,15.55634919,7.810249676,20,8.062257748,16.64331698,5.385164807,18.60107524,5.830951895,19.20937271,7.810249676,18.38477631,7.810249676,17.20465053,5.830951895,16.40121947,6.403124237,19.84943324,5.385164807,19.20937271,6,18.60107524,6.32455532,17.69180601,5.099019514,18.60107524,5,18.43908891,7.280109889,17.80449381,6,17.20465053,5.099019514,19.84943324,7.071067812,17.02938637,7,17.20465053,7.280109889,15.8113883,5.830951895,17.02938637,8.544003745,18.35755975,7,18.02775638,8.062257748,15.62049935
